MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE_RECORDING,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
,NZO/HlLtJ,17,,,,11/23/21,M,CHOW,244.33,226.21,,3/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,18,,,,11/23/21,M,CHOW,390.45,373.94,,3/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,19,,,,11/23/21,F,CHOW,245.05,231.8,,3/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,20,,,,11/23/21,F,CHOW,293.95,282.17,,3/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,21,,,,11/23/21,F,CHOW,316.24,300.51,,3/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,22,,,,11/23/21,F,CHOW,273.68,257.58,,3/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,23,,,,11/23/21,F,CHOW,311.46,296.29,,3/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,24,,,,11/23/21,F,CHOW,270.9,256.15,,3/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,1,,,,11/9/21,M,CHOW,,,32.1,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,2,,,,11/9/21,M,CHOW,,,29.7,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,3,,,,11/9/21,M,CHOW,,,35.1,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,4,,,,11/9/21,M,CHOW,,,31.6,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,5,,,,11/9/21,M,CHOW,,,30.2,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,6,,,,11/9/21,M,CHOW,,,29,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,7,,,,11/9/21,F,CHOW,,,20.6,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,8,,,,11/9/21,F,CHOW,,,21.7,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,9,,,,11/9/21,F,CHOW,,,21.9,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,10,,,,11/9/21,F,CHOW,,,21.5,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,11,,,,11/9/21,F,CHOW,,,22.2,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,12,,,,11/9/21,F,CHOW,,,23.3,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,13,,,,11/23/21,M,CHOW,,,51.6,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,14,,,,11/23/21,M,CHOW,,,53.7,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,15,,,,11/23/21,M,CHOW,,,41.2,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,16,,,,11/23/21,M,CHOW,,,50.9,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,17,,,,11/23/21,M,CHOW,,,48.8,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,18,,,,11/23/21,M,CHOW,,,50.8,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,19,,,,11/23/21,F,CHOW,,,43.5,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,20,,,,11/23/21,F,CHOW,,,45.1,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,21,,,,11/23/21,F,CHOW,,,47.3,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,22,,,,11/23/21,F,CHOW,,,40.9,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,23,,,,11/23/21,F,CHOW,,,49.9,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,24,,,,11/23/21,F,CHOW,,,45.9,3/11/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,1,,,,11/9/21,M,CHOW,253.99,234.68,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,2,,,,11/9/21,M,CHOW,209.96,193.7,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,3,,,,11/9/21,M,CHOW,321.91,298.72,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,4,,,,11/9/21,M,CHOW,344.08,324.84,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,5,,,,11/9/21,M,CHOW,259.36,240.81,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,6,,,,11/9/21,M,CHOW,247.99,233.2,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,7,,,,11/9/21,F,CHOW,240.21,208.99,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,8,,,,11/9/21,F,CHOW,311.56,296.03,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,9,,,,11/9/21,F,CHOW,263.13,245.8,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,10,,,,11/9/21,F,CHOW,321.04,296.22,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,11,,,,11/9/21,F,CHOW,281.4,243.24,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,12,,,,11/9/21,F,CHOW,277.51,259.32,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,13,,,,11/23/21,M,CHOW,231.62,205.19,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,14,,,,11/23/21,M,CHOW,257.03,235.13,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,15,,,,11/23/21,M,CHOW,248.23,207.02,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,16,,,,11/23/21,M,CHOW,294,273.53,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,17,,,,11/23/21,M,CHOW,226.21,200.05,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,18,,,,11/23/21,M,CHOW,373.94,367.97,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,19,,,,11/23/21,F,CHOW,231.8,210.7,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,20,,,,11/23/21,F,CHOW,282.17,264.77,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,21,,,,11/23/21,F,CHOW,300.51,279.47,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,22,,,,11/23/21,F,CHOW,257.58,240.94,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,23,,,,11/23/21,F,CHOW,296.29,273.99,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,24,,,,11/23/21,F,CHOW,256.15,236.12,,3/14/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,1,,,,11/9/21,M,CHOW,253.99,221.22,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,2,,,,11/9/21,M,CHOW,209.96,181.09,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,3,,,,11/9/21,M,CHOW,321.91,279.21,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,4,,,,11/9/21,M,CHOW,344.08,310.57,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,5,,,,11/9/21,M,CHOW,259.36,227.94,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,6,,,,11/9/21,M,CHOW,247.99,220.67,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,7,,,,11/9/21,F,CHOW,240.21,187.44,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,8,,,,11/9/21,F,CHOW,311.56,283.88,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,9,,,,11/9/21,F,CHOW,263.13,233.08,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,10,,,,11/9/21,F,CHOW,321.04,281.33,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,11,,,,11/9/21,F,CHOW,281.4,208.88,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,12,,,,11/9/21,F,CHOW,277.51,247.6,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,13,,,,11/23/21,M,CHOW,231.62,185.35,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,14,,,,11/23/21,M,CHOW,257.03,221.33,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,15,,,,11/23/21,M,CHOW,248.23,181.2,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,16,,,,11/23/21,M,CHOW,294,258.32,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,17,,,,11/23/21,M,CHOW,226.21,175.84,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,18,,,,11/23/21,M,CHOW,373.94,352.08,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,19,,,,11/23/21,F,CHOW,231.8,195.76,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,20,,,,11/23/21,F,CHOW,282.17,251.06,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,21,,,,11/23/21,F,CHOW,300.51,263.51,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,22,,,,11/23/21,F,CHOW,257.58,227.02,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,23,,,,11/23/21,F,CHOW,296.29,253.54,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,24,,,,11/23/21,F,CHOW,256.15,224.05,,3/17/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,1,,,,11/9/21,M,CHOW,,32.4,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,2,,,,11/9/21,M,CHOW,,30.3,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,3,,,,11/9/21,M,CHOW,,35.4,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,4,,,,11/9/21,M,CHOW,,32.7,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,5,,,,11/9/21,M,CHOW,,30.8,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,6,,,,11/9/21,M,CHOW,,28.9,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,7,,,,11/9/21,F,CHOW,,21.3,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,8,,,,11/9/21,F,CHOW,,22.6,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,9,,,,11/9/21,F,CHOW,,23.2,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,10,,,,11/9/21,F,CHOW,,21.7,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,11,,,,11/9/21,F,CHOW,,22.2,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,12,,,,11/9/21,F,CHOW,,24.6,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,13,,,,11/23/21,M,CHOW,,50.6,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,14,,,,11/23/21,M,CHOW,,52.4,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,15,,,,11/23/21,M,CHOW,,40.6,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,16,,,,11/23/21,M,CHOW,,51.5,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,17,,,,11/23/21,M,CHOW,,45.5,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,18,,,,11/23/21,M,CHOW,,46.5,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,19,,,,11/23/21,F,CHOW,,45,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,20,,,,11/23/21,F,CHOW,,44.2,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,21,,,,11/23/21,F,CHOW,,48.3,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,22,,,,11/23/21,F,CHOW,,39.6,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,23,,,,11/23/21,F,CHOW,,52.8,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,24,,,,11/23/21,F,CHOW,,44.2,,3/18/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,1,,,,11/9/21,M,CHOW,253.99,204.4,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,2,,,,11/9/21,M,CHOW,209.96,163.92,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,3,,,,11/9/21,M,CHOW,321.91,253,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,4,,,,11/9/21,M,CHOW,344.08,294.11,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,5,,,,11/9/21,M,CHOW,259.36,212.06,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,6,,,,11/9/21,M,CHOW,247.99,202.52,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,7,,,,11/9/21,F,CHOW,240.21,161.33,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,8,,,,11/9/21,F,CHOW,311.56,268.92,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,9,,,,11/9/21,F,CHOW,263.13,217.48,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,10,,,,11/9/21,F,CHOW,321.04,264.98,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,11,,,,11/9/21,F,CHOW,281.4,183.16,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,12,,,,11/9/21,F,CHOW,277.51,229.66,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,13,,,,11/23/21,M,CHOW,231.62,159.13,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,14,,,,11/23/21,M,CHOW,257.03,200.25,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,15,,,,11/23/21,M,CHOW,248.23,137.42,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,16,,,,11/23/21,M,CHOW,294,239.02,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,17,,,,11/23/21,M,CHOW,226.21,142.25,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,18,,,,11/23/21,M,CHOW,373.94,323.01,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,19,,,,11/23/21,F,CHOW,231.8,175.97,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,20,,,,11/23/21,F,CHOW,282.17,235.32,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,21,,,,11/23/21,F,CHOW,300.51,242.55,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,22,,,,11/23/21,F,CHOW,257.58,207.62,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,23,,,,11/23/21,F,CHOW,296.29,231.2,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,24,,,,11/23/21,F,CHOW,256.15,207.08,,3/21/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,1,,,,11/9/21,M,CHOW,253.99,191,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,2,,,,11/9/21,M,CHOW,209.96,151.5,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,3,,,,11/9/21,M,CHOW,321.91,236.95,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,4,,,,11/9/21,M,CHOW,344.08,281.1,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,5,,,,11/9/21,M,CHOW,259.36,201.62,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,6,,,,11/9/21,M,CHOW,247.99,192.8,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,7,,,,11/9/21,F,CHOW,240.21,139.05,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,8,,,,11/9/21,F,CHOW,311.56,257.9,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,9,,,,11/9/21,F,CHOW,263.13,207.04,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,10,,,,11/9/21,F,CHOW,321.04,251.08,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,11,,,,11/9/21,F,CHOW,281.4,173.86,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,12,,,,11/9/21,F,CHOW,277.51,215.92,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,13,,,,11/23/21,M,CHOW,231.62,136.14,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,14,,,,11/23/21,M,CHOW,257.03,180.17,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,15,,,,11/23/21,M,CHOW,248.23,101.63,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,16,,,,11/23/21,M,CHOW,294,222.7,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,17,,,,11/23/21,M,CHOW,226.21,117.06,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,18,,,,11/23/21,M,CHOW,373.94,294.04,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,19,,,,11/23/21,F,CHOW,231.8,162.34,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,20,,,,11/23/21,F,CHOW,282.17,221.29,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,21,,,,11/23/21,F,CHOW,300.51,226.9,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,22,,,,11/23/21,F,CHOW,257.58,194.16,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,23,,,,11/23/21,F,CHOW,296.29,212.78,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,24,,,,11/23/21,F,CHOW,256.15,192.01,,3/24/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,1,,,,11/9/21,M,CHOW,,,33,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,2,,,,11/9/21,M,CHOW,,,31.6,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,3,,,,11/9/21,M,CHOW,,,36.6,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,4,,,,11/9/21,M,CHOW,,,32.4,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,5,,,,11/9/21,M,CHOW,,,31.8,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,6,,,,11/9/21,M,CHOW,,,29.6,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,7,,,,11/9/21,F,CHOW,,,21.7,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,8,,,,11/9/21,F,CHOW,,,22.6,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,9,,,,11/9/21,F,CHOW,,,22.9,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,10,,,,11/9/21,F,CHOW,,,21.9,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,11,,,,11/9/21,F,CHOW,,,22.2,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,12,,,,11/9/21,F,CHOW,,,24.5,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,13,,,,11/23/21,M,CHOW,,,49.7,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
